id,application_nm,process_nm,audit_nm,object_nm,audit_measure_nm,audit_measure_type_cd,parent_id
496,ENTRPT_SILVER,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY,MARKED_FOR_SKIP,CDC,492
497,ENTRPT_SILVER,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY,RECORDS_INSERTED,DML,493
498,ENTRPT_SILVER,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY,RECORDS_UPDATED,DML,494
499,ENTRPT_SILVER,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY,RECORDS_DELETED,DML,495
500,ENTRPT_SILVER,SECURITY_DEAL_ACCOUNTING_SUMMARY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY_KEY_HGPS_BNY,SECURITY_DEAL_ACCOUNTING_SUMMARY_KEY,RECORDS_INSERTED,DML,493
501,ENTRPT_BRONZE,HGPS_IRR_DATA_LOAD,IRR_EXCEL_PARSER,IRR_EXCEL_FILES,FILES_RECEIVED,COUNT,
502,ENTRPT_BRONZE,HGPS_IRR_DATA_LOAD,IRR_EXCEL_PARSER,IRR_EXCEL_FILES,FILES_SUCCESS,COUNT,501
503,ENTRPT_BRONZE,HGPS_IRR_DATA_LOAD,IRR_EXCEL_PARSER,IRR_EXCEL_FILES,FILES_FAILED,COUNT,501
504,ENTRPT_BRONZE,HGPS_IRR_DATA_LOAD,IRR_EXCEL_PARSER,IRR_EXCEL_FILES,RECORDS_PARSED,COUNT,
505,ENTRPT_BRONZE,HGPS_PERFORMANCE_IRR_BNY,HGPS_PERFORMANCE_IRR_BNY,HGPS_PERFORMANCE_IRR_BNY,RECORDS_DELETED,COUNT,
506,ENTRPT_BRONZE,HGPS_PERFORMANCE_IRR_BNY,HGPS_PERFORMANCE_IRR_BNY,HGPS_PERFORMANCE_IRR_BNY,RECORDS_INSERTED,COUNT,
507,ENTRPT_BRONZE,HGPS_TVPI_DATA_LOAD,TVPI_EXCEL_PARSER,TVPI_EXCEL_FILES,FILES_RECEIVED,COUNT,
508,ENTRPT_BRONZE,HGPS_TVPI_DATA_LOAD,TVPI_EXCEL_PARSER,TVPI_EXCEL_FILES,FILES_SUCCESS,COUNT,507
509,ENTRPT_BRONZE,HGPS_TVPI_DATA_LOAD,TVPI_EXCEL_PARSER,TVPI_EXCEL_FILES,FILES_FAILED,COUNT,507
510,ENTRPT_BRONZE,HGPS_TVPI_DATA_LOAD,TVPI_EXCEL_PARSER,TVPI_EXCEL_FILES,RECORDS_PARSED,COUNT,
511,ENTRPT_BRONZE,HGPS_PERFORMANCE_TVPI_DPI_BNY,HGPS_PERFORMANCE_TVPI_DPI_BNY,HGPS_PERFORMANCE_TVPI_DPI_BNY,RECORDS_DELETED,COUNT,
512,ENTRPT_BRONZE,HGPS_PERFORMANCE_TVPI_DPI_BNY,HGPS_PERFORMANCE_TVPI_DPI_BNY,HGPS_PERFORMANCE_TVPI_DPI_BNY,RECORDS_INSERTED,COUNT,
513,ENTRPT_BRONZE,HGPS_DIRECT_DEALS_DATA_LOAD,DIRECT_DEALS_EXCEL_PARSER,DIRECT_DEALS_EXCEL_FILES,FILES_RECEIVED,COUNT,
514,ENTRPT_BRONZE,HGPS_DIRECT_DEALS_DATA_LOAD,DIRECT_DEALS_EXCEL_PARSER,DIRECT_DEALS_EXCEL_FILES,FILES_SUCCESS,COUNT,513
515,ENTRPT_BRONZE,HGPS_DIRECT_DEALS_DATA_LOAD,DIRECT_DEALS_EXCEL_PARSER,DIRECT_DEALS_EXCEL_FILES,FILES_FAILED,COUNT,513
516,ENTRPT_BRONZE,HGPS_DIRECT_DEALS_DATA_LOAD,DIRECT_DEALS_EXCEL_PARSER,DIRECT_DEALS_EXCEL_FILES,RECORDS_PARSED,COUNT,
517,ENTRPT_BRONZE,HGPS_ADDITOINAL_REPORT_ELEMENTS_DIRECT,HGPS_ADDITOINAL_REPORT_ELEMENTS_DIRECT,HGPS_ADDITOINAL_REPORT_ELEMENTS_DIRECT,RECORDS_DELETED,COUNT,
518,ENTRPT_BRONZE,HGPS_ADDITOINAL_REPORT_ELEMENTS_DIRECT,HGPS_ADDITOINAL_REPORT_ELEMENTS_DIRECT,HGPS_ADDITOINAL_REPORT_ELEMENTS_DIRECT,RECORDS_INSERTED,COUNT,
519,ENTRPT_SILVER,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION,RECORDS_RECEIVED,COUNT,
520,ENTRPT_SILVER,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION,MARKED_FOR_INSERT,CDC,519
521,ENTRPT_SILVER,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION,MARKED_FOR_UPDATE,CDC,519
522,ENTRPT_SILVER,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION,MARKED_FOR_DELETE,CDC,
523,ENTRPT_SILVER,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION,MARKED_FOR_SKIP,CDC,519
524,ENTRPT_SILVER,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION,RECORDS_INSERTED,DML,520
525,ENTRPT_SILVER,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION,RECORDS_UPDATED,DML,521
526,ENTRPT_SILVER,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION,RECORDS_DELETED,DML,522
527,ENTRPT_SILVER,SECURITY_DEAL_VALUATION_HGPS_BNY,SECURITY_DEAL_VALUATION_KEY_HGPS_BNY,SECURITY_DEAL_VALUATION_KEY,RECORDS_INSERTED,DML,520
528,ENTRPT_GOLD,SECURITY_MTL,SECURITY_MTL,SECURITY_MTL,RECORDS_EXPECTED,COUNT,
529,ENTRPT_GOLD,SECURITY_MTL,SECURITY_MTL,SECURITY_MTL,RECORDS_FOUND,COUNT,528
530,ENTRPT_GOLD,SECURITY_MTL,SECURITY_MTL,SECURITY_MTL,RECORDS_INSERTED,COUNT,529
531,ENTRPT_GOLD,DEAL_MTL,DEAL_MTL,DEAL_MTL,RECORDS_EXPECTED,COUNT,
532,ENTRPT_GOLD,DEAL_MTL,DEAL_MTL,DEAL_MTL,RECORDS_FOUND,COUNT,531
533,ENTRPT_GOLD,DEAL_MTL,DEAL_MTL,DEAL_MTL,RECORDS_INSERTED,COUNT,532
